Wall time,Step,Value
1664338590.197617,0,0.012020780704915524
1664338602.9007971,1,0.00487502571195364
1664338615.6519814,2,0.0038918638601899147
1664338628.7554162,3,0.0035903460811823606
1664338642.449357,4,0.0035815397277474403
1664338655.5534077,5,0.003561546327546239
1664338668.547113,6,0.0032850417774170637
1664338681.4879491,7,0.0033175640273839235
1664338694.2397969,8,0.0033514632377773523
1664338707.2927327,9,0.00318913534283638
1664338720.088668,10,0.003279472002759576
1664338735.3524618,11,0.003209930844604969
1664338748.4270358,12,0.003219911362975836
1664338761.168406,13,0.003177732229232788
1664338773.8595393,14,0.003085718723013997
1664338786.457808,15,0.0031484286300837994
1664338799.1493332,16,0.0031030806712806225
1664338811.7990716,17,0.003045592922717333
1664338825.7100194,18,0.0031555795576423407
1664338838.7548754,19,0.0030007464811205864
1664338851.627992,20,0.0031375158578157425
1664338864.444449,21,0.003055835608392954
1664338877.26427,22,0.002955509116873145
1664338889.993377,23,0.003000471508130431
1664338903.2431946,24,0.0030162872280925512
1664338915.9465091,25,0.002969741588458419
1664338929.5952528,26,0.002972895046696067
1664338944.3295932,27,0.0029710219241678715
1664338957.02345,28,0.0029656984843313694
1664338972.0216248,29,0.002922042505815625
1664338984.7763107,30,0.0028962662909179926
1664338997.405307,31,0.002913015428930521
1664339010.0526228,32,0.002881686668843031
1664339022.7169733,33,0.002888633869588375
1664339035.3925142,34,0.0028894892893731594
1664339048.1568966,35,0.0028881218750029802
1664339060.8526077,36,0.00285912724211812
1664339073.5789232,37,0.0028724814765155315
1664339086.210138,38,0.002850188408046961
1664339098.9150352,39,0.002856762148439884
1664339111.5816758,40,0.002826953073963523
1664339124.318962,41,0.0028640853706747293
1664339137.0190742,42,0.002845876384526491
1664339150.3161795,43,0.0028331351932138205
1664339163.0767565,44,0.002796489279717207
1664339176.0867376,45,0.0028089224360883236
1664339189.1329262,46,0.0028130202554166317
1664339202.0318282,47,0.002788410522043705
1664339215.0446393,48,0.002814722713083029
1664339228.2283785,49,0.0027932594530284405
1664339241.1898546,50,0.002786315744742751
1664339254.260946,51,0.0027900198474526405
1664339267.1733348,52,0.002811512676998973
1664339280.1905463,53,0.0027500633150339127
1664339293.2482445,54,0.0027853799983859062
1664339306.0904694,55,0.0027735107578337193
1664339318.750997,56,0.0027618298772722483
1664339331.5367932,57,0.002742693992331624
1664339344.6200128,58,0.0027646867092698812
1664339357.6906269,59,0.002742690034210682
1664339370.9160035,60,0.002729792147874832
1664339383.714207,61,0.0027627383824437857
1664339398.6360927,62,0.0027550659142434597
1664339411.6151242,63,0.0027246675454080105
1664339424.684919,64,0.0027283718809485435
1664339437.952161,65,0.0027270729187875986
1664339453.2793016,66,0.0027417121455073357
1664339467.296765,67,0.0027176879812031984
1664339480.4034936,68,0.0027255623135715723
1664339493.3197298,69,0.0027280498761683702
1664339506.2612453,70,0.002704980783164501
1664339519.4357913,71,0.0027139245066791773
1664339532.3807268,72,0.002720292191952467
1664339546.4485748,73,0.0027265604585409164
1664339559.7425983,74,0.002718699397519231
1664339573.0588596,75,0.002716426970437169
1664339586.2355912,76,0.0027007556054741144
1664339599.7870808,77,0.0027006310410797596
1664339612.9313564,78,0.002691675443202257
1664339626.3140519,79,0.0026858134660869837
1664339639.1808975,80,0.002690795576199889
1664339654.4842293,81,0.002702647354453802
1664339667.7685895,82,0.0026854258030653
1664339680.9723902,83,0.0026950885076075792
1664339694.6313767,84,0.002677880460396409
1664339708.2239904,85,0.0026935481000691652
1664339721.280925,86,0.0026875464245676994
1664339734.220922,87,0.002667785156518221
1664339747.0960975,88,0.0026764783542603254
1664339759.842892,89,0.0026756052393466234
1664339772.8102205,90,0.002673017093911767
1664339785.4401958,91,0.002677405020222068
1664339798.4986897,92,0.0026579878758639097
1664339811.1692514,93,0.0026753097772598267
1664339823.9021237,94,0.0026700312737375498
1664339836.657838,95,0.0026651863008737564
1664339849.8148248,96,0.0026672829408198595
1664339862.870947,97,0.002673111390322447
1664339875.8761218,98,0.002652972238138318
1664339888.6637015,99,0.0026628938503563404
