Wall time,Step,Value
1664242933.4070153,0,0.10014989972114563
1664242950.5883253,1,0.09925319254398346
1664242968.0846686,2,0.09912364184856415
1664242984.538694,3,0.09904870390892029
1664243001.0708535,4,0.0990118607878685
1664243017.1502397,5,0.09903036803007126
1664243033.2226884,6,0.09894444793462753
1664243049.2178586,7,0.09896911680698395
1664243065.2164793,8,0.0989055335521698
1664243080.9699035,9,0.0989016443490982
1664243096.8275883,10,0.09892236441373825
1664243118.3032446,11,0.0989120751619339
1664243134.1054635,12,0.09889987111091614
1664243149.9146605,13,0.09889660030603409
1664243171.683374,14,0.09888138622045517
1664243192.6102996,15,0.09887094050645828
1664243215.2642906,16,0.09886740148067474
1664243231.4384873,17,0.09883992373943329
1664243247.4989579,18,0.09497571736574173
1664243268.7287164,19,0.05306810885667801
1664243284.8822412,20,0.05153544247150421
1664243306.5979023,21,0.05144341289997101
1664243328.4821835,22,0.0513756088912487
1664243344.7884815,23,0.05137256160378456
1664243361.4050152,24,0.051310352981090546
1664243377.8500655,25,0.0512472465634346
1664243399.3325615,26,0.05121315270662308
1664243414.8764822,27,0.051207199692726135
1664243435.6146576,28,0.05116374045610428
1664243457.4442647,29,0.05115406587719917
1664243473.1995368,30,0.051176518201828
1664243489.436758,31,0.051154725253582
1664243505.2232409,32,0.05112025886774063
1664243521.6005206,33,0.05113908275961876
1664243536.783306,34,0.051157765090465546
1664243552.055462,35,0.051134709268808365
1664243567.4426398,36,0.04549973085522652
1664243587.874512,37,0.004081979393959045
1664243608.5720842,38,0.003682888811454177
1664243623.8316774,39,0.003578177420422435
1664243638.9908466,40,0.0035195774398744106
1664243653.9066033,41,0.0034559357445687056
1664243674.0304806,42,0.003393470076844096
1664243688.9111392,43,0.003357846289873123
1664243709.4528387,44,0.0033159125596284866
1664243724.219446,45,0.0032738493755459785
1664243739.0640156,46,0.0032257731072604656
1664243759.3688374,47,0.0032073406036943197
1664243774.430571,48,0.0031921658664941788
1664243789.3618875,49,0.0031684853602200747
1664243804.2849953,50,0.0031608028803020716
1664243825.7253194,51,0.0031584915705025196
1664243846.2435768,52,0.0031517241150140762
1664243861.2968338,53,0.0031407452188432217
1664243876.3334527,54,0.0031490304972976446
1664243891.5072927,55,0.0031426073983311653
1664243912.2398324,56,0.003140196204185486
1664243927.3408365,57,0.003148481482639909
1664243948.0658576,58,0.0031359614804387093
1664243963.348281,59,0.0031357682310044765
1664243978.2753637,60,0.0031389386858791113
1664243993.0387557,61,0.0031329491175711155
1664244007.8499253,62,0.003131203120574355
1664244023.182532,63,0.003134520724415779
1664244038.4261785,64,0.0031319595873355865
1664244053.6135514,65,0.003126634983345866
1664244068.7057161,66,0.003130804980173707
1664244083.7649505,67,0.003133895341306925
1664244098.530125,68,0.003127199597656727
1664244113.553269,69,0.0031336769461631775
1664244128.4090152,70,0.0031232961919158697
1664244143.2267814,71,0.0031200379598885775
1664244158.1636777,72,0.0031307735480368137
1664244173.2431002,73,0.003131972858682275
1664244188.2870686,74,0.003125500399619341
1664244203.309739,75,0.003125552088022232
1664244218.1931279,76,0.003125953720882535
1664244233.193027,77,0.0031182130333036184
1664244248.0810845,78,0.0031203029211610556
1664244263.0987046,79,0.003122607246041298
1664244278.3363974,80,0.003122529713436961
1664244294.2454038,81,0.0031295912340283394
1664244310.2422602,82,0.0031207315623760223
1664244326.3130074,83,0.0031276762019842863
1664244342.4242492,84,0.0031230805907398462
1664244364.4534519,85,0.0031201352830976248
1664244380.548698,86,0.0031269071623682976
1664244396.7614472,87,0.0031175585463643074
1664244413.232081,88,0.0031197061762213707
1664244430.3663342,89,0.0031087922398000956
1664244446.9626238,90,0.0031172854360193014
1664244464.9086745,91,0.00312412204220891
1664244483.6036804,92,0.0031204100232571363
1664244507.937317,93,0.0031134255696088076
1664244526.0930138,94,0.0031122369691729546
1664244544.7843635,95,0.0031162435188889503
1664244560.7318602,96,0.0031184619292616844
1664244582.3139968,97,0.0031091144774109125
1664244599.8246229,98,0.0031200640369206667
1664244617.9779408,99,0.0031095533631742
